CustomerID,Education,Occupation,Gender,MaritalStatus,NumberChildrenAtHome,YearlyIncome,Age
17024,Partial College,Skilled Manual,F,M,0,62856,37.0
17025,Partial College,Skilled Manual,M,S,0,57000,30.0
17026,Partial College,Skilled Manual,M,S,0,42496,30.0
17028,Partial College,Skilled Manual,F,M,0,80411,37.0
17029,Partial College,Skilled Manual,F,M,0,75716,37.0
17030,Partial College,Skilled Manual,F,M,0,52936,38.0
17031,Bachelors ,Professional,F,M,4,73809,38.0
17032,Bachelors ,Professional,F,M,4,92963,38.0
17033,Bachelors ,Professional,M,S,4,110001,38.0
17034,Bachelors ,Professional,F,S,3,94294,38.0
17035,Bachelors ,Professional,M,M,3,92266,38.0
17036,Graduate Degree,Professional,F,M,5,95535,38.0
17037,Graduate Degree,Professional,M,M,0,140045,38.0
17038,Graduate Degree,Professional,M,S,0,147590,38.0
17039,Bachelors ,Professional,F,M,0,64562,39.0
17040,Bachelors ,Professional,M,M,0,96655,39.0
17041,Bachelors ,Professional,M,M,0,95320,39.0
17042,Bachelors ,Professional,M,M,0,89152,39.0
17043,Bachelors ,Professional,F,M,0,87722,39.0
17044,Graduate Degree,Management,F,M,4,120812,39.0
17045,Graduate Degree,Management,M,S,0,145919,28.0
17046,Graduate Degree,Management,M,M,0,146305,28.0
17047,Graduate Degree,Management,F,M,0,122484,28.0
17048,Graduate Degree,Management,F,S,0,109872,28.0
17049,Graduate Degree,Management,F,M,0,127881,28.0
17050,Graduate Degree,Management,F,M,4,111427,27.0
17051,Bachelors ,Professional,F,M,2,74521,29.0
17053,Bachelors ,Professional,F,M,5,82237,29.0
17054,Bachelors ,Professional,M,M,5,93646,30.0
17055,Graduate Degree,Management,M,S,0,190243,28.0
17056,Graduate Degree,Management,M,S,0,186165,28.0
17057,Graduate Degree,Management,F,M,0,145710,28.0
17058,Bachelors ,Professional,F,M,5,87454,30.0
17059,Bachelors ,Professional,M,M,5,117715,30.0
17061,Graduate Degree,Management,F,M,5,122139,30.0
17062,Graduate Degree,Management,F,M,5,103633,30.0
17063,Bachelors ,Professional,F,M,5,109269,31.0
17065,Graduate Degree,Management,M,M,0,130533,31.0
17066,Bachelors ,Professional,F,M,3,87328,32.0
17067,Bachelors ,Professional,F,S,3,88861,32.0
17068,Bachelors ,Professional,M,S,0,101695,29.0
17069,Bachelors ,Professional,F,S,0,76888,29.0
17070,Bachelors ,Professional,F,M,5,115277,29.0
17071,Bachelors ,Professional,F,S,0,91802,32.0
17072,Bachelors ,Professional,F,M,3,95226,33.0
17073,Bachelors ,Professional,M,M,3,99633,33.0
17074,Bachelors ,Professional,M,M,4,105252,33.0
17075,Bachelors ,Professional,F,M,4,100100,33.0
17076,Bachelors ,Professional,M,M,5,105157,34.0
17077,Bachelors ,Professional,M,S,2,102399,34.0
17078,Bachelors ,Professional,F,S,0,88989,34.0
17079,Bachelors ,Professional,F,S,0,88390,34.0
17080,Partial College,Clerical,F,S,0,37983,24.0
17081,Partial College,Clerical,F,S,0,40869,23.0
17082,Partial College,Clerical,F,S,0,56756,23.0
17083,Partial College,Clerical,F,S,0,45962,23.0
17084,Partial High School,Manual,M,S,0,16123,17.0
17085,Bachelors ,Skilled Manual,M,M,1,49204,23.0
17086,High School,Manual,M,S,0,55725,24.0
17087,Partial High School,Manual,M,M,0,20994,25.0
17088,Partial High School,Manual,M,S,0,26608,25.0
17089,Partial High School,Manual,F,M,0,36829,25.0
17090,Partial High School,Manual,F,S,0,17075,25.0
17091,Partial High School,Manual,F,M,0,22761,25.0
17092,Bachelors ,Skilled Manual,M,M,1,62939,24.0
17093,Bachelors ,Skilled Manual,M,M,1,65989,24.0
17094,Graduate Degree,Skilled Manual,M,S,0,81873,24.0
17095,Partial High School,Manual,M,S,0,25392,25.0
17096,Partial High School,Manual,F,M,0,18046,25.0
17097,High School,Manual,F,S,0,31513,25.0
17098,High School,Manual,M,S,0,52798,25.0
17099,High School,Manual,M,S,0,48478,25.0
17100,High School,Manual,M,S,0,37744,25.0
17101,High School,Manual,M,S,0,69678,25.0
17102,High School,Manual,M,S,0,50995,25.0
17103,Partial College,Clerical,M,M,1,57686,25.0
17104,Partial College,Clerical,M,S,2,39753,25.0
17105,Partial High School,Manual,F,S,0,11813,26.0
17106,Partial High School,Manual,F,S,0,10997,26.0
17107,Partial High School,Manual,F,S,0,13670,26.0
17108,Partial High School,Manual,F,S,0,26093,26.0
17109,High School,Manual,F,S,0,28687,26.0
17110,High School,Manual,F,S,0,36905,26.0
17112,Partial College,Clerical,F,M,2,39951,27.0
17113,Partial College,Clerical,M,S,2,45523,26.0
17114,Partial College,Clerical,M,S,2,62188,26.0
17115,Partial College,Clerical,F,M,2,50566,26.0
17116,Partial College,Clerical,F,S,3,52528,23.0
17117,Partial College,Clerical,F,M,3,44266,23.0
17118,Graduate Degree,Skilled Manual,F,S,0,79625,23.0
17119,Partial College,Clerical,F,S,4,53942,22.0
17120,Graduate Degree,Skilled Manual,F,S,0,74611,31.0
17121,Graduate Degree,Skilled Manual,M,S,0,101728,31.0
17122,Graduate Degree,Skilled Manual,F,S,0,92336,31.0
17124,Bachelors ,Skilled Manual,F,M,0,51747,44.0
17125,Partial High School,Manual,F,M,0,19742,43.0
17126,Bachelors ,Management,F,S,0,88860,53.0
17127,High School,Professional,F,S,0,61093,52.0
17128,High School,Professional,M,S,0,58860,52.0
17129,High School,Professional,F,S,0,46576,52.0
17130,Bachelors ,Management,F,S,0,82526,52.0
17131,Bachelors ,Management,F,S,0,85675,52.0
17132,Bachelors ,Management,F,S,0,83523,52.0
17133,Bachelors ,Management,M,S,0,99404,51.0
17134,Bachelors ,Management,F,S,0,75986,51.0
17135,Bachelors ,Management,M,S,0,90234,51.0
17136,Bachelors ,Management,M,S,0,103561,51.0
17137,Bachelors ,Management,M,S,0,101931,51.0
17138,Bachelors ,Management,F,S,0,90050,51.0
17139,Partial College,Professional,F,S,1,89829,50.0
17140,Partial College,Professional,M,M,1,98324,50.0
17141,Partial College,Professional,F,S,1,76138,50.0
17143,High School,Professional,M,M,1,43598,49.0
17144,Partial College,Professional,M,M,1,87832,49.0
17145,Partial College,Professional,F,S,1,86188,49.0
26646,Bachelors ,Professional,F,S,0,76069,39.0
17147,High School,Professional,F,S,1,41767,48.0
17148,Partial High School,Skilled Manual,F,S,1,45262,48.0
17149,Partial College,Professional,M,M,1,102047,48.0
17151,Partial College,Professional,F,S,1,68290,48.0
17152,Partial College,Professional,M,S,1,80283,48.0
17153,Bachelors ,Management,M,M,1,95249,48.0
17154,Bachelors ,Management,M,M,1,115542,48.0
17155,Partial College,Professional,M,M,1,105179,48.0
17156,Partial College,Professional,F,S,1,70158,48.0
17157,Partial College,Professional,M,M,1,91408,48.0
17158,Partial College,Professional,M,M,1,106132,47.0
17159,Partial College,Professional,F,S,1,71994,47.0
17160,Partial College,Professional,M,M,1,106742,47.0
17161,Partial College,Professional,F,S,1,78982,47.0
17163,Partial College,Professional,M,M,1,95155,47.0
17164,Partial College,Professional,M,M,1,96816,47.0
17165,Partial College,Professional,M,S,2,95683,47.0
17168,High School,Professional,F,S,1,83265,46.0
17170,Partial College,Professional,F,M,1,102347,46.0
17171,Partial College,Professional,F,S,2,77342,46.0
17172,Partial High School,Skilled Manual,M,M,1,74870,45.0
17173,Partial High School,Skilled Manual,M,S,1,77309,45.0
17174,Partial High School,Skilled Manual,F,S,1,60427,45.0
17175,Partial High School,Skilled Manual,F,S,1,59816,45.0
17176,Partial High School,Skilled Manual,M,S,1,74755,45.0
17177,High School,Professional,M,M,1,95008,45.0
17178,High School,Professional,F,M,1,80568,45.0
17179,High School,Professional,M,S,1,103357,45.0
17180,Partial College,Professional,M,M,3,98050,44.0
17181,Bachelors ,Management,F,M,3,143106,39.0
17182,Bachelors ,Management,F,S,3,131029,39.0
17183,Partial College,Professional,M,M,4,170197,40.0
17184,Partial College,Professional,M,M,4,142455,40.0
17185,Partial College,Professional,F,M,3,131711,40.0
17187,High School,Professional,M,S,1,122026,42.0
17188,Partial College,Professional,F,M,4,127150,42.0
17189,Partial College,Professional,M,M,4,167506,42.0
17190,Partial High School,Professional,F,S,4,121690,42.0
17191,Partial College,Professional,M,S,4,158206,42.0
17192,High School,Professional,M,S,4,160283,42.0
17193,Partial College,Professional,F,M,2,113819,43.0
17194,Partial College,Professional,M,M,2,104175,43.0
17195,High School,Professional,M,M,1,96715,53.0
17196,High School,Professional,M,S,1,104774,53.0
17197,Partial College,Professional,F,S,0,108920,53.0
17198,Partial College,Professional,F,S,0,105345,53.0
17199,High School,Professional,M,M,1,92305,52.0
17200,Partial College,Professional,M,S,0,121981,52.0
17201,Partial College,Professional,M,S,0,119732,52.0
17202,Bachelors ,Management,F,M,4,143236,52.0
17203,Partial College,Professional,F,M,4,136970,52.0
17204,Partial College,Professional,F,S,4,129109,52.0
17205,Graduate Degree,Management,F,S,4,159185,52.0
17206,High School,Professional,M,M,1,124397,43.0
17207,Partial College,Professional,M,S,2,109690,44.0
17208,Partial College,Professional,M,M,2,125363,44.0
17209,Partial College,Professional,F,M,2,103214,44.0
17210,Partial College,Professional,M,S,4,168213,43.0
17211,Bachelors ,Management,F,M,4,112547,44.0
17212,High School,Professional,F,S,1,88662,45.0
17213,Bachelors ,Management,M,M,5,177761,45.0
17214,High School,Professional,M,M,5,151898,45.0
17215,High School,Professional,M,S,1,115342,46.0
17217,Partial College,Management,F,M,4,107800,47.0
17218,High School,Management,M,M,5,160673,47.0
17219,High School,Management,F,M,1,97279,48.0
17220,High School,Management,M,M,1,119579,48.0
17221,High School,Management,M,M,1,104770,48.0
17222,Partial High School,Skilled Manual,F,M,1,69683,49.0
17223,High School,Management,M,M,1,120570,49.0
17224,Partial High School,Skilled Manual,F,M,1,88714,49.0
17225,Partial High School,Professional,M,M,5,144609,49.0
17226,Partial High School,Professional,M,M,5,156236,50.0
17229,Bachelors ,Professional,F,S,0,77848,21.0
17230,Bachelors ,Professional,M,M,0,127788,22.0
17231,Bachelors ,Professional,F,S,0,78088,23.0
17232,Bachelors ,Professional,M,M,0,124018,22.0
17233,Bachelors ,Professional,F,M,0,99972,22.0
17234,Bachelors ,Professional,F,S,0,91375,23.0
17235,Bachelors ,Professional,M,S,0,105880,23.0
17236,Partial High School,Professional,M,S,0,96193,23.0
17238,Bachelors ,Professional,M,S,0,117073,23.0
17239,High School,Management,F,M,5,112730,24.0
17240,Partial College,Management,M,M,5,163874,24.0
17241,Partial College,Management,M,M,5,151555,24.0
17242,Partial College,Management,M,M,5,170448,24.0
17243,High School,Management,F,M,5,97646,25.0
17244,High School,Management,F,M,5,100188,25.0
17245,Bachelors ,Professional,F,M,0,112337,26.0
17246,Bachelors ,Professional,M,S,0,134331,26.0
17247,Bachelors ,Professional,M,M,0,112334,26.0
17248,Partial High School,Professional,F,M,5,112791,25.0
17249,Partial High School,Professional,M,M,5,160185,25.0
17250,Partial High School,Professional,F,M,5,130318,25.0
17251,High School,Management,F,M,5,99049,26.0
17254,High School,Management,F,M,5,108875,26.0
17255,Partial High School,Professional,F,M,5,105581,27.0
17256,High School,Management,M,M,5,157990,27.0
17258,Partial High School,Professional,M,M,5,155400,26.0
17259,Partial High School,Management,F,M,5,133046,26.0
17260,Partial College,Professional,M,M,5,121928,33.0
17262,Partial College,Skilled Manual,F,M,0,85749,37.0
17263,Partial College,Skilled Manual,F,M,0,70852,38.0
17264,Graduate Degree,Professional,M,S,0,118628,38.0
17265,Graduate Degree,Professional,F,M,5,96175,38.0
17266,Graduate Degree,Professional,M,M,5,122120,38.0
17267,Partial College,Skilled Manual,F,M,0,90281,39.0
17268,Partial College,Skilled Manual,F,M,0,87358,39.0
17269,Bachelors ,Professional,M,S,2,111641,39.0
17270,Bachelors ,Professional,M,S,2,107639,39.0
17271,Bachelors ,Professional,F,M,0,100633,39.0
17272,Bachelors ,Professional,F,S,0,92282,39.0
17273,Graduate Degree,Professional,M,M,4,95658,39.0
17274,Graduate Degree,Professional,M,M,4,97196,39.0
17275,Graduate Degree,Professional,M,M,4,144672,39.0
17276,Graduate Degree,Management,M,S,0,83111,68.0
17277,Graduate Degree,Management,F,M,0,119901,28.0
17278,Bachelors ,Professional,F,M,0,110599,28.0
17279,Bachelors ,Professional,F,M,2,78604,29.0
17280,Bachelors ,Professional,F,M,2,66387,29.0
17281,Bachelors ,Professional,M,S,2,101765,29.0
17282,Graduate Degree,Management,F,M,4,116947,27.0
17283,Bachelors ,Professional,M,S,2,110336,29.0
17284,Bachelors ,Professional,M,S,2,96424,29.0
17285,Bachelors ,Professional,M,M,2,95862,29.0
17286,Bachelors ,Professional,M,M,2,102522,30.0
17287,Bachelors ,Professional,M,M,5,95706,30.0
17288,Graduate Degree,Management,M,S,0,167443,28.0
17289,Bachelors ,Professional,F,M,5,88523,30.0
17290,Graduate Degree,Management,F,S,5,109312,30.0
17291,Graduate Degree,Management,M,S,5,138049,31.0
17292,Graduate Degree,Management,F,S,5,111649,31.0
17293,Bachelors ,Professional,F,M,0,103591,31.0
17294,Bachelors ,Professional,F,M,0,101372,31.0
17295,Bachelors ,Professional,M,M,0,128035,31.0
17296,Bachelors ,Professional,F,S,3,89894,32.0
17297,Bachelors ,Professional,M,S,0,101569,29.0
17298,Bachelors ,Professional,M,S,0,98114,29.0
17299,Bachelors ,Professional,F,S,0,78667,32.0
17300,Bachelors ,Professional,M,S,0,102835,32.0
17301,Bachelors ,Professional,M,S,0,111843,33.0
17302,Bachelors ,Professional,F,S,0,80857,33.0
17303,Bachelors ,Professional,M,M,3,97095,33.0
17304,Bachelors ,Professional,F,S,2,78937,34.0
17306,Bachelors ,Professional,M,S,2,121358,34.0
17307,Bachelors ,Professional,M,M,3,134965,30.0
17308,Bachelors ,Professional,F,M,0,88288,35.0
17309,Bachelors ,Professional,F,S,0,67669,35.0
17310,Partial College,Skilled Manual,M,M,0,88659,36.0
17311,Bachelors ,Professional,F,S,0,99725,31.0
17312,Graduate Degree,Management,F,S,0,166305,31.0
17313,Graduate Degree,Management,F,S,0,154999,31.0
17314,Graduate Degree,Management,F,S,0,151042,31.0
17315,Partial College,Skilled Manual,F,M,0,70226,37.0
17316,Partial College,Skilled Manual,M,M,0,82188,37.0
17317,Bachelors ,Professional,F,S,0,90629,32.0
17318,Bachelors ,Professional,F,M,5,107911,32.0
17319,Bachelors ,Professional,F,S,0,88368,34.0
17320,Bachelors ,Professional,M,S,0,89996,33.0
17321,Bachelors ,Professional,F,M,0,75299,33.0
17322,Bachelors ,Professional,M,S,0,97713,33.0
17323,Bachelors ,Professional,M,M,0,132545,38.0
17324,Bachelors ,Professional,F,M,0,111829,38.0
17325,Bachelors ,Professional,F,M,0,76288,34.0
17326,Bachelors ,Professional,F,S,0,90681,34.0
17327,Bachelors ,Professional,F,S,0,83660,34.0
17328,Bachelors ,Professional,F,S,0,86788,34.0
17329,Partial College,Skilled Manual,F,M,0,67506,35.0
17330,Bachelors ,Professional,F,M,4,65883,35.0
17331,Partial College,Skilled Manual,M,M,4,94956,35.0
17332,Bachelors ,Professional,M,S,0,130474,39.0
17333,Partial College,Skilled Manual,F,S,0,65379,40.0
17334,Partial College,Skilled Manual,M,M,0,85772,40.0
17335,High School,Skilled Manual,M,M,0,49635,21.0
17336,High School,Skilled Manual,M,S,0,46639,21.0
17337,High School,Skilled Manual,M,S,0,58345,22.0
17339,High School,Skilled Manual,M,S,0,55110,21.0
17340,High School,Skilled Manual,F,S,0,44828,17.0
17341,High School,Skilled Manual,M,S,0,47994,17.0
17342,Partial High School,Clerical,M,S,0,49600,19.0
17343,Partial High School,Clerical,M,S,0,42984,19.0
17344,High School,Skilled Manual,M,S,0,42406,19.0
17346,Partial College,Clerical,M,M,0,48435,59.0
17347,Partial High School,Clerical,F,S,0,39095,20.0
17349,High School,Skilled Manual,F,M,0,25772,18.0
17350,Bachelors ,Management,F,S,0,58750,58.0
17352,Graduate Degree,Management,M,M,0,74540,55.0
17353,Graduate Degree,Management,M,M,0,117811,54.0
17354,Graduate Degree,Management,M,M,0,118347,54.0
17355,High School,Skilled Manual,M,M,0,38919,53.0
17356,High School,Skilled Manual,F,S,0,38834,21.0
17357,High School,Skilled Manual,M,M,0,56828,21.0
17358,Partial College,Skilled Manual,F,M,0,72293,21.0
17359,High School,Skilled Manual,F,M,0,49698,22.0
17360,High School,Skilled Manual,M,M,0,49386,22.0
17361,Partial College,Skilled Manual,M,M,0,93321,24.0
17362,Bachelors ,Management,M,M,0,121131,25.0
17363,Bachelors ,Management,M,M,0,131460,29.0
17365,Bachelors ,Management,M,M,0,116335,29.0
17368,Partial College,Skilled Manual,F,S,4,93904,29.0
17370,Partial College,Clerical,M,M,0,56287,53.0
17371,High School,Skilled Manual,F,S,0,43042,19.0
17372,High School,Skilled Manual,F,M,0,44502,19.0
17373,High School,Skilled Manual,M,M,0,46949,19.0
17374,Partial High School,Clerical,M,S,0,56997,19.0
17375,Partial High School,Clerical,F,M,1,17640,50.0
17376,Partial College,Skilled Manual,F,S,0,41195,19.0
17377,Partial College,Skilled Manual,F,S,0,22844,19.0
17378,Partial College,Skilled Manual,M,M,0,42593,19.0
17379,Partial College,Skilled Manual,F,S,0,36401,19.0
17380,Partial College,Skilled Manual,M,S,0,47336,19.0
17381,High School,Skilled Manual,F,M,0,18506,51.0
17382,Graduate Degree,Skilled Manual,M,M,1,107362,26.0
17383,Graduate Degree,Skilled Manual,M,M,1,109620,26.0
17384,Graduate Degree,Skilled Manual,M,M,1,114044,26.0
17385,Graduate Degree,Skilled Manual,F,M,1,88488,26.0
17387,Graduate Degree,Skilled Manual,M,M,1,72300,25.0
17388,Graduate Degree,Skilled Manual,M,M,1,68859,25.0
17389,Bachelors ,Skilled Manual,F,M,1,49974,25.0
17391,Partial College,Professional,F,S,2,100749,33.0
17392,Partial College,Professional,M,M,2,112849,33.0
17393,Bachelors ,Management,M,S,2,166170,33.0
17394,Graduate Degree,Management,F,S,2,152919,33.0
17395,Graduate Degree,Management,F,S,2,156429,33.0
17396,Graduate Degree,Management,M,M,2,178286,33.0
17397,Graduate Degree,Management,F,M,2,152221,33.0
17399,Bachelors ,Management,M,M,0,176093,33.0
17400,Partial College,Professional,F,M,2,73510,41.0
17401,Partial College,Professional,M,M,0,122563,41.0
17402,Partial College,Professional,M,M,2,126234,41.0
17403,Partial College,Professional,M,S,2,119581,41.0
17404,Graduate Degree,Management,F,S,0,64654,63.0
17405,Graduate Degree,Management,F,S,0,73725,63.0
17406,Graduate Degree,Management,F,M,0,98961,63.0
17407,Graduate Degree,Management,F,M,0,118103,63.0
17408,Graduate Degree,Management,M,M,2,177256,63.0
17409,Partial College,Professional,F,S,3,104132,34.0
17411,Partial College,Professional,F,M,3,103890,34.0
17412,Partial College,Professional,F,M,0,103807,34.0
17413,Partial College,Professional,F,S,0,91685,34.0
17414,Partial College,Professional,M,M,0,113375,34.0
17415,Partial College,Professional,F,M,2,100627,34.0
17417,Partial College,Professional,M,M,2,114981,34.0
17418,Bachelors ,Management,F,M,2,138130,34.0
17419,Bachelors ,Management,F,M,2,129217,34.0
17421,Bachelors ,Management,F,M,1,132431,34.0
17422,Partial College,Professional,M,M,4,114614,35.0
17423,Partial College,Professional,F,S,2,107172,35.0
17424,Partial College,Professional,M,M,2,114387,35.0
17425,Partial College,Professional,M,M,2,134187,35.0
17426,Bachelors ,Management,F,S,3,139359,35.0
17427,Partial College,Professional,M,M,3,167339,35.0
17428,Bachelors ,Management,M,S,2,170052,35.0
17429,Partial College,Professional,M,M,4,112709,36.0
17430,Partial College,Professional,M,M,4,119046,36.0
17431,Partial College,Professional,F,M,4,115050,36.0
17432,High School,Professional,F,M,3,95201,36.0
17433,Partial College,Professional,M,M,2,113315,36.0
17434,Partial College,Professional,F,M,3,134236,36.0
17435,Graduate Degree,Management,M,S,0,175729,36.0
17436,High School,Professional,M,M,0,87215,42.0
17437,High School,Professional,F,M,0,65287,42.0
17438,High School,Professional,M,M,0,81618,42.0
17439,Partial College,Professional,F,M,2,99278,42.0
17440,Partial High School,Skilled Manual,M,S,0,120374,43.0
17441,Partial High School,Skilled Manual,F,S,0,94084,43.0
17442,High School,Professional,M,M,0,38525,62.0
17443,Graduate Degree,Management,F,S,0,62038,62.0
17444,Graduate Degree,Management,F,S,0,64478,62.0
17445,Graduate Degree,Management,F,M,0,100796,62.0
17446,Graduate Degree,Management,F,M,0,88806,62.0
17447,Graduate Degree,Management,F,M,0,117086,62.0
